sample_barcode	sample_id
TCGA-99-8028-01A-11R-2241-07	04719692-8b59-4e0a-8b4f-dbbaa21e50f7
TCGA-V4-A9F5-01A-11R-A405-07	0476df29-c667-4803-be37-2d2d19512f36
TCGA-BF-A1PX-01A-12R-A18T-07	047bd731-4bb4-400b-875c-1c44e9ed128d
TCGA-CN-6021-01A-11R-1686-07	047fa057-54d6-466d-babf-7493fda0c108
TCGA-BJ-A28R-01A-11R-A16R-07	0481effd-b6af-4ee4-aca8-28ec47b8de98
TCGA-EL-A3MY-01A-11R-A21D-07	04850a1e-f5a3-4d36-a2c0-bfb6fb8b8b16
TCGA-E9-A1N4-11A-33R-A14M-07	0489f80a-f9e1-4571-b062-748ff4882d18
TCGA-BB-4228-01A-01R-1436-07	048bf981-6a53-4999-9abe-ae5859943186
TCGA-P5-A77W-01A-11R-A32Q-07	048f399c-56e8-49f1-9035-2702ab2fd420
TCGA-HC-7079-01A-11R-1965-07	0491ad0b-0336-4d9c-8dfa-b40d1a6db195
TCGA-BH-A0BA-01A-11R-A056-07	04920590-3b70-4004-83bb-411caee15d3f
TCGA-TT-A6YP-01A-21R-A35L-07	049516d9-ac2d-4e2a-942b-3cf93f6d2c53
TCGA-QR-A6GS-01A-11R-A35K-07	04993859-53d0-4b5d-9b4c-44a587c194bc
TCGA-DX-A48N-01A-11R-A30C-07	04a77aab-b8af-4423-bc56-45e7f2d67d91
TCGA-6A-AB49-01A-12R-A405-07	04b72f7c-8fa1-4380-b8ec-a752f0f5a5f1
TCGA-44-3918-01B-02R-A277-07	04bf72f9-45b3-4600-a879-a50418f545bd
TCGA-QR-A70T-01A-11R-A35K-07	04c5cb5b-df41-4b0e-a642-bfa754370160
TCGA-CD-8530-01A-11R-2343-13	04c9af9e-7dc8-48ed-a2da-f9eddfcfc36c
TCGA-A2-A0YC-01A-11R-A109-07	04cf2014-5f71-45cf-a449-3af1a9449c61
TCGA-5C-A9VG-01A-11R-A37K-07	04d144d1-3cba-45bb-b740-3db8ce9e48ee
TCGA-E1-5304-01A-01R-1470-07	04d6a0d8-0ac0-4737-b454-78def57f9e0a
TCGA-DB-A4XA-01A-11R-A26U-07	04d86de3-dab6-4a03-b67a-e82fbfdf634d
TCGA-B0-5691-01A-11R-1541-07	04dd25a0-54ed-4ad2-b30d-358bb8ddc68f
TCGA-VS-A950-01A-11R-A42T-07	04de2728-df54-4601-8656-4a7b4d55eca1
TCGA-D3-A51G-06A-11R-A266-07	04deba85-36c6-4bd5-80b6-1567bcbc72bf
TCGA-AC-A3YI-01A-21R-A239-07	04e3ec0c-0869-4476-a603-5d6d0bbe0e0b
TCGA-AC-A2QJ-01A-12R-A19W-07	04ed48dc-016c-47b2-ba41-2a7ab5d5f4cd
TCGA-BP-4338-01A-01R-1289-07	04edda51-5422-4bac-91f7-1b0c33da1cb9
TCGA-VS-A9UR-01A-11R-A42T-07	04f53df2-4a04-4358-893d-b01c8073f0a1
TCGA-77-A5G1-01A-11R-A27Q-07	04f742f5-1eea-4b5a-b247-614ff77c5c7e
TCGA-2Z-A9J1-01A-11R-A38C-07	05064e6f-3810-4b46-8c2a-98d9be3b04c5
TCGA-CQ-5323-01A-01R-1686-07	050b178e-2eba-4d8c-855b-346caa6ef6fc
TCGA-HT-8109-01A-11R-2404-07	0510115f-303f-4951-ae9b-363ddd230f6f
TCGA-DZ-6133-01A-11R-1965-07	05149a6a-9498-46a3-ae7f-4a6289dd6173
TCGA-EE-A2MN-06A-11R-A18S-07	05186965-04b3-4a52-b774-5ce94209aa5a
TCGA-C5-A7CK-01A-11R-A32P-07	0519be44-6143-4738-b404-c5d8b6f08ea8
TCGA-EB-A5SG-06A-11R-A311-07	0519e15b-154e-4036-91ad-23cc247f8b49
TCGA-S3-AA17-01A-11R-A41B-07	05256017-6ed2-4253-a836-76a4194d9ba1
TCGA-HW-A5KJ-01A-12R-A27Q-07	05277997-8b27-4f64-b789-66dc39eb7bea
TCGA-S5-A6DX-01A-11R-A31N-07	052c8bcd-fa2f-4871-8a2d-882ae79d071f
TCGA-AR-A0TQ-01A-11R-A084-07	052e1f12-fb4c-444c-b8ee-34c37e37bcc5
TCGA-CJ-4920-01A-01R-1426-07	05320ce5-d7bd-42ba-bb8e-fd5e69d84108
TCGA-BR-8366-01A-11R-2343-13	053695f0-dbb0-47ce-9ab7-b50f965d3537
TCGA-AR-A24V-01A-21R-A169-07	053cfd7b-0084-4d82-8aba-7a0392d61c1f
TCGA-2G-AALF-01A-11R-A430-07	053f3afd-d4c5-4bfe-8738-8277ed9faca3
TCGA-DD-A119-11A-11R-A131-07	05454bd8-69b8-425b-8afe-e9d93b9d826b
TCGA-FS-A4F4-06A-12R-A266-07	0556b68e-a097-4d6f-b337-0554293ffab4
TCGA-OR-A5JR-01A-11R-A29S-07	055e03d4-2ec8-4dca-84c5-c24af4687692
TCGA-73-4675-01A-01R-1206-07	05622bc5-f9d4-4ff4-8841-f0800b2d06e9
TCGA-L9-A443-01A-12R-A24H-07	05668d2f-1043-4536-9370-cc847ba7868d
TCGA-44-7667-01A-31R-2066-07	05692342-d273-4782-b8a6-a377db42b25c
TCGA-D3-A1Q5-06A-11R-A18T-07	056cf0e4-d840-406d-993a-65017a39f071
TCGA-A8-A09C-01A-11R-A00Z-07	0576edbd-2399-4baa-9e67-19ce5082a460
TCGA-AB-2963-03A-01T-0734-13	057da4ba-421e-4f39-afa8-c7de2ca665e2
TCGA-KN-8427-01A-11R-2315-07	05824e07-d6cf-4022-868a-fc2b38fc9c53
TCGA-AA-3516-11A-01R-A32Z-07	05863cc8-0a74-46c9-8c3f-7a0792a3cf22
TCGA-B8-A54H-01A-11R-A33J-07	05908623-0112-4998-a601-9e870b2665a8
TCGA-AB-2889-03A-01T-0735-13	05911238-a724-4748-896d-33f6a5f8438d
TCGA-L5-A4OH-01A-11R-A260-31	0594d28f-410f-46f3-8e8e-74273553907d
TCGA-JW-AAVH-01A-11R-A38B-07	05a0f9fb-4a88-4450-96ef-d3e9a31ccf32
TCGA-A8-A095-01A-11R-A00Z-07	05a845e1-278d-4879-b5ab-c4653ba51543
TCGA-KK-A8IH-01A-11R-A36G-07	05ac45ea-be90-486c-a67b-677bdd226c90
TCGA-DD-A1EH-11A-11R-A131-07	05ad38ba-4b3e-4e51-bd1c-08b706b65bbd
TCGA-J2-8194-01A-11R-2241-07	05af9b05-536f-4a26-af25-c3f1c78d07ac
TCGA-HC-8258-01B-05R-2302-07	05bba2ee-831f-4b65-9f52-5e5e7749b732
TCGA-HT-7873-01B-11R-2403-07	05bdf8b1-0086-427e-8067-436e3a98e04c
TCGA-QF-A5YS-01A-11R-A31O-07	05c7e1d4-f9b1-4f32-8d09-af4aeef4d31c
TCGA-VW-A7QS-01A-12R-A33Z-07	05c9fb7a-cf7a-46da-be27-ff7f4d80a0e2
TCGA-BH-A0E1-01A-11R-A056-07	05d4bd6e-f99f-4be7-bf4a-4b5da9fec881
TCGA-BR-6802-11A-01R-1884-13	05d5a1c7-d1cf-4c15-8f54-eab0634be656
TCGA-DX-A8BN-01A-11R-A37L-07	05d91856-e4d2-44d2-a471-e9283f2f4ecf
TCGA-IP-7968-01A-11R-2203-13	05d92117-aaf6-4503-9b55-822af0edfe06
TCGA-D8-A1XT-01A-11R-A14M-07	05ddeda5-3779-478a-8481-a2f18072e8b6
TCGA-35-3615-01A-01R-0946-07	05df2b39-f955-4c26-b155-84376af97e39
TCGA-24-1423-01A-01R-1565-13	05e20596-a5f3-46ac-a748-d88d08db98ec
TCGA-EK-A2RO-01A-11R-A18M-07	05e4441f-d0b9-4934-9c6c-2eacfcc3e12a
TCGA-44-2662-01B-02R-A277-07	05f11aa2-1fce-4261-8cf8-edf7044a4aee
TCGA-13-0886-01A-01R-1569-13	05f63b58-c91e-47db-9115-0349625f93f9
TCGA-EL-A3GZ-11A-11R-A20F-07	05fbe454-8a5e-431a-a79a-5c9bede0d8d7
TCGA-24-1558-01A-01R-1566-13	0601984a-7edc-4604-ab3a-7011ffb71035
TCGA-XK-AAIW-01A-11R-A41O-07	06082245-cb3b-43b4-a55c-cbf909079a74
TCGA-CN-A499-01A-11R-A24H-07	060b7ab0-aac8-4dd7-8fb1-25e6cb03e94f
TCGA-WB-A80P-01A-11R-A35L-07	061670ff-3ee7-48c1-8e93-2132e06bd974
TCGA-NC-A5HK-01A-11R-A26W-07	061f35e8-ffb9-4159-a217-d7d9bca8b3d3
TCGA-FG-A60K-01A-11R-A29R-07	06219719-13d4-456c-ba28-50b408a318bd
TCGA-V4-A9EL-01A-11R-A405-07	062b725c-0a73-4ca1-8b4d-4312305ae937
TCGA-AR-A2LM-01A-11R-A180-07	06318979-dc00-4632-b6db-ee6394b076ed
TCGA-IB-A7LX-01A-12R-A36G-07	06343769-8b45-4d98-8cb1-ddd56d3ed474
TCGA-ZF-AA4T-01A-11R-A38B-07	06366fa2-b40c-4c9c-8eb9-cddd21e19a0a
TCGA-97-8547-01A-11R-2403-07	0649a3a1-c4ee-4dc3-99c4-9e4eb24cb148
TCGA-56-8309-01A-11R-2296-07	064a4dab-d7b5-4827-b8e2-339f5bf14b31
TCGA-4B-A93V-01A-11R-A39D-07	0650ea78-95e5-4a5b-a349-fbe6b85b6ab3
TCGA-CV-5440-01A-01R-1514-07	066303dd-0ce0-4442-a8b0-842c2b229282
TCGA-60-2721-01A-01R-0851-07	06643bb7-6b6e-4dc9-8003-d76c60806219
TCGA-E2-A15D-01A-11R-A115-07	06676a0c-5766-4463-978c-242ac27183b1
TCGA-DA-A95Z-06A-11R-A37K-07	066add2d-2a01-42f4-a38d-18bfc7417f9f
TCGA-CG-4476-01A-01R-1157-13	0675d290-0bd7-4114-9fd5-924cfa82fc27
