gene1	gene2	mut11	mut10	mut01	mut00	odds_ratio	cooccur_sign	p	q	cooccur_score
MAGEL2	CUX1	4	2	1	38	76	1	4.837287877560138e-4	0.0015686234100064957	3.3153980660298736
MAGEL2	IQCE	3	3	2	37	18.5	1	0.012613780622856063	0.017753202279125087	1.8991547264671291
MAGEL2	PCDHB1	3	3	2	37	18.5	1	0.012613780622856063	0.017753202279125087	1.8991547264671291
MAGEL2	PIK3CA	2	4	3	36	6	1	0.12481676009753156	0.15389495036201145	0.903727094708394
TTN	SYNE1	5	0	0	40	Inf	1	8.184920266599194e-7	9.183480539124296e-5	6.08698554691113
TTN	ADCY9	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	APC2	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	SETD2	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	VPS13D	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	LRP1	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	DNHD1	3	2	2	38	28.5	1	0.006548754705306041	0.010805445263754968	2.1838412765015898
TTN	BSN	5	0	0	40	Inf	1	8.184920266599194e-7	9.183480539124296e-5	6.08698554691113
TTN	SPTBN2	3	2	2	38	28.5	1	0.006548754705306041	0.010805445263754968	2.1838412765015898
TTN	DNAH8	3	2	2	38	28.5	1	0.006548754705306041	0.010805445263754968	2.1838412765015898
TTN	RERE	3	2	2	38	28.5	1	0.006548754705306041	0.010805445263754968	2.1838412765015898
TTN	ASCC3	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	PITRM1	3	2	2	38	28.5	1	0.006548754705306041	0.010805445263754968	2.1838412765015898
TTN	SDK2	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	TNRC6B	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	UBR1	3	2	2	38	28.5	1	0.006548754705306041	0.010805445263754968	2.1838412765015898
TTN	ZNF407	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	BRAF	1	4	4	36	2.25	1	0.46142569852155796	0.4784839498532237	0.335898221658643
TTN	PLCB3	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	ZAN	3	2	2	38	28.5	1	0.006548754705306041	0.010805445263754968	2.1838412765015898
TTN	BCOR	1	4	4	36	2.25	1	0.46142569852155796	0.4784839498532237	0.335898221658643
TTN	CUX1	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	IQCE	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	PCDHB1	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
TTN	PIK3CA	2	3	3	37	8.222222222222221	1	0.08741576693930639	0.10995570684518136	1.0584102278098952
SYNE1	ADCY9	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
SYNE1	APC2	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
SYNE1	SETD2	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
SYNE1	VPS13D	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
SYNE1	LRP1	4	1	1	39	156	1	1.645168973586442e-4	6.83659106801477e-4	3.7837894894906405
SYNE1	DNHD1	3	2	2	38	28.5	1	0.006548754705306041	0.010805445263754968	2.1838412765015898
