gene1	gene2	mut11	mut10	mut01	mut00	odds_ratio	cooccur_sign	p	q	cooccur_score
ATRX	PITRM1	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
ATRX	TNRC6B	5	4	0	37	Inf	1	9.192021325489467e-5	7.191240642011642e-4	4.036588976755405
ATRX	UBR1	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
ATRX	ZAN	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	NF1	3	6	6	31	2.5833333333333335	1	0.34819049836540034	0.36116287933752367	0.4581830843495851
EGFR	OBSCN	3	6	5	32	3.2	1	0.1761883533123267	0.18337360476431622	0.7540228034118505
EGFR	TTN	3	6	3	34	5.666666666666667	1	0.07914554556888521	0.0852711462813407	1.1015735228646881
EGFR	KIAA1109	3	6	3	34	5.666666666666667	1	0.07914554556888521	0.0852711462813407	1.1015735228646881
EGFR	DNAH8	3	6	3	34	5.666666666666667	1	0.07914554556888521	0.0852711462813407	1.1015735228646881
EGFR	TSC2	3	6	3	34	5.666666666666667	1	0.07914554556888521	0.0852711462813407	1.1015735228646881
EGFR	MAGEL2	3	6	3	34	5.666666666666667	1	0.07914554556888521	0.0852711462813407	1.1015735228646881
EGFR	ASCC3	3	6	3	34	5.666666666666667	1	0.07914554556888521	0.0852711462813407	1.1015735228646881
EGFR	ESPL1	4	5	2	35	14	1	0.009465540008833309	0.01345160848123063	2.0238546045035024
EGFR	PTEN	3	6	3	34	5.666666666666667	1	0.07914554556888521	0.0852711462813407	1.1015735228646881
EGFR	NEB	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	RYR2	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	SYNE1	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	FSIP2	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	APC2	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	ADCY9	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	VPS13D	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
EGFR	ABCA13	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	DNAH5	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
EGFR	LAMA3	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
EGFR	LRP1	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	BSN	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	DNAH6	2	7	3	34	3.238095238095238	1	0.2483684162147258	0.25805878699155144	0.6049036320693923
EGFR	GLI2	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	KIAA1549	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	PCLO	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
EGFR	SETD2	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	SMARCA4	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	ATM	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	DNHD1	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	NAV2	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
EGFR	RERE	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	SPTBN2	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	FBN2	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
EGFR	GREB1L	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	HELZ2	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	PLCB3	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	SDK2	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	APOB	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	IQSEC1	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	ACACB	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	BCOR	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
EGFR	MUC5B	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
EGFR	PITRM1	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	TNRC6B	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	UBR1	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
EGFR	ZAN	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
NF1	OBSCN	5	4	3	34	14.166666666666666	1	0.0039715395704446	0.008786174769890373	2.4010411059988597
NF1	TTN	5	4	1	36	45	1	5.066821511123464e-4	0.0016775287435476336	3.2952643943277393
NF1	KIAA1109	6	3	0	37	Inf	1	8.967825683404348e-6	5.781887611668592e-4	5.0473128421471785
NF1	DNAH8	5	4	1	36	45	1	5.066821511123464e-4	0.0016775287435476336	3.2952643943277393
NF1	TSC2	4	5	2	35	14	1	0.009465540008833309	0.01345160848123063	2.0238546045035024
NF1	MAGEL2	5	4	1	36	45	1	5.066821511123464e-4	0.0016775287435476336	3.2952643943277393
NF1	ASCC3	5	4	1	36	45	1	5.066821511123464e-4	0.0016775287435476336	3.2952643943277393
NF1	ESPL1	4	5	2	35	14	1	0.009465540008833309	0.01345160848123063	2.0238546045035024
NF1	PTEN	5	4	1	36	45	1	5.066821511123464e-4	0.0016775287435476336	3.2952643943277393
NF1	NEB	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	RYR2	5	4	0	37	Inf	1	9.192021325489467e-5	7.191240642011642e-4	4.036588976755405
NF1	SYNE1	5	4	0	37	Inf	1	9.192021325489467e-5	7.191240642011642e-4	4.036588976755405
NF1	FSIP2	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
NF1	APC2	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	ADCY9	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	VPS13D	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	ABCA13	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	DNAH5	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
NF1	LAMA3	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
NF1	LRP1	5	4	0	37	Inf	1	9.192021325489467e-5	7.191240642011642e-4	4.036588976755405
NF1	BSN	5	4	0	37	Inf	1	9.192021325489467e-5	7.191240642011642e-4	4.036588976755405
NF1	DNAH6	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	GLI2	5	4	0	37	Inf	1	9.192021325489467e-5	7.191240642011642e-4	4.036588976755405
NF1	KIAA1549	5	4	0	37	Inf	1	9.192021325489467e-5	7.191240642011642e-4	4.036588976755405
NF1	PCLO	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	SETD2	5	4	0	37	Inf	1	9.192021325489467e-5	7.191240642011642e-4	4.036588976755405
NF1	SMARCA4	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	ATM	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	DNHD1	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
NF1	NAV2	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
NF1	RERE	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	SPTBN2	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
NF1	FBN2	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	GREB1L	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
NF1	HELZ2	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	PLCB3	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	SDK2	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	APOB	5	4	0	37	Inf	1	9.192021325489467e-5	7.191240642011642e-4	4.036588976755405
NF1	IQSEC1	5	4	0	37	Inf	1	9.192021325489467e-5	7.191240642011642e-4	4.036588976755405
NF1	ACACB	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	BCOR	1	8	4	33	1.03125	1	1	1	-0
NF1	MUC5B	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
NF1	PITRM1	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
NF1	TNRC6B	4	5	1	36	28.8	1	0.003492968103686005	0.008786174769890373	2.4568053801385936
NF1	UBR1	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
NF1	ZAN	3	6	2	35	8.75	1	0.04430554278885934	0.04863287626913324	1.3535419385165541
OBSCN	TTN	5	3	1	37	61.666666666666664	1	2.3017419254071258e-4	0.0010886617214763434	3.637943371694357
OBSCN	KIAA1109	4	4	2	36	18	1	0.005483825405401765	0.008786174769890373	2.260916380774874
OBSCN	DNAH8	3	5	3	35	7	1	0.055918877048867936	0.061270683707391076	1.2524415585852815
OBSCN	TSC2	4	4	2	36	18	1	0.005483825405401765	0.008786174769890373	2.260916380774874
OBSCN	MAGEL2	4	4	2	36	18	1	0.005483825405401765	0.008786174769890373	2.260916380774874
OBSCN	ASCC3	5	3	1	37	61.666666666666664	1	2.3017419254071258e-4	0.0010886617214763434	3.637943371694357
OBSCN	ESPL1	5	3	1	37	61.666666666666664	1	2.3017419254071258e-4	0.0010886617214763434	3.637943371694357
OBSCN	PTEN	3	5	3	35	7	1	0.055918877048867936	0.061270683707391076	1.2524415585852815
OBSCN	NEB	5	3	0	38	Inf	1	4.085342811328642e-5	7.191240642011642e-4	4.388771494866768
OBSCN	RYR2	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	SYNE1	5	3	0	38	Inf	1	4.085342811328642e-5	7.191240642011642e-4	4.388771494866768
OBSCN	FSIP2	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	APC2	5	3	0	38	Inf	1	4.085342811328642e-5	7.191240642011642e-4	4.388771494866768
OBSCN	ADCY9	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	VPS13D	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	ABCA13	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	DNAH5	3	5	2	36	10.8	1	0.030701351227134837	0.0352475681848549	1.51284250994384
OBSCN	LAMA3	3	5	2	36	10.8	1	0.030701351227134837	0.0352475681848549	1.51284250994384
OBSCN	LRP1	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	BSN	5	3	0	38	Inf	1	4.085342811328642e-5	7.191240642011642e-4	4.388771494866768
OBSCN	DNAH6	3	5	2	36	10.8	1	0.030701351227134837	0.0352475681848549	1.51284250994384
OBSCN	GLI2	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	KIAA1549	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	PCLO	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	SETD2	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	SMARCA4	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	ATM	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	DNHD1	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	NAV2	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	RERE	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	SPTBN2	3	5	2	36	10.8	1	0.030701351227134837	0.0352475681848549	1.51284250994384
OBSCN	FBN2	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	GREB1L	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	HELZ2	5	3	0	38	Inf	1	4.085342811328642e-5	7.191240642011642e-4	4.388771494866768
OBSCN	PLCB3	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	SDK2	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	APOB	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	IQSEC1	5	3	0	38	Inf	1	4.085342811328642e-5	7.191240642011642e-4	4.388771494866768
OBSCN	ACACB	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	BCOR	1	7	4	34	1.2142857142857142	1	1	1	-0
OBSCN	MUC5B	3	5	2	36	10.8	1	0.030701351227134837	0.0352475681848549	1.51284250994384
OBSCN	PITRM1	3	5	2	36	10.8	1	0.030701351227134837	0.0352475681848549	1.51284250994384
OBSCN	TNRC6B	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
OBSCN	UBR1	3	5	2	36	10.8	1	0.030701351227134837	0.0352475681848549	1.51284250994384
OBSCN	ZAN	4	4	1	37	37	1	0.0019813912634943985	0.005963646923293951	2.7030297562645034
TTN	KIAA1109	4	2	2	38	38	1	0.001274819124827756	0.004066805801859377	2.894551429866598
TTN	DNAH8	3	3	3	37	12.333333333333334	1	0.02237056144674088	0.025852771483261868	1.650323116030254
TTN	TSC2	4	2	2	38	38	1	0.001274819124827756	0.004066805801859377	2.894551429866598
TTN	MAGEL2	4	2	2	38	38	1	0.001274819124827756	0.004066805801859377	2.894551429866598
TTN	ASCC3	5	1	1	39	195	1	2.5729118925005332e-5	7.191240642011642e-4	4.589575085634191
TTN	ESPL1	4	2	2	38	38	1	0.001274819124827756	0.004066805801859377	2.894551429866598
TTN	PTEN	3	3	3	37	12.333333333333334	1	0.02237056144674088	0.025852771483261868	1.650323116030254
TTN	NEB	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	RYR2	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	SYNE1	5	1	0	40	Inf	1	4.377153012137844e-6	2.978895799927144e-4	5.358808271489324
TTN	FSIP2	3	3	2	38	19	1	0.011822690285784315	0.013819461450463536	1.927283687301873
TTN	APC2	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	ADCY9	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	VPS13D	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	ABCA13	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	DNAH5	3	3	2	38	19	1	0.011822690285784315	0.013819461450463536	1.927283687301873
TTN	LAMA3	3	3	2	38	19	1	0.011822690285784315	0.013819461450463536	1.927283687301873
TTN	LRP1	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	BSN	5	1	0	40	Inf	1	4.377153012137844e-6	2.978895799927144e-4	5.358808271489324
TTN	DNAH6	3	3	2	38	19	1	0.011822690285784315	0.013819461450463536	1.927283687301873
TTN	GLI2	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	KIAA1549	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	PCLO	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	SETD2	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	SMARCA4	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	ATM	5	1	0	40	Inf	1	4.377153012137844e-6	2.978895799927144e-4	5.358808271489324
TTN	DNHD1	3	3	2	38	19	1	0.011822690285784315	0.013819461450463536	1.927283687301873
TTN	NAV2	3	3	2	38	19	1	0.011822690285784315	0.013819461450463536	1.927283687301873
TTN	RERE	3	3	2	38	19	1	0.011822690285784315	0.013819461450463536	1.927283687301873
TTN	SPTBN2	3	3	2	38	19	1	0.011822690285784315	0.013819461450463536	1.927283687301873
TTN	FBN2	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	GREB1L	3	3	2	38	19	1	0.011822690285784315	0.013819461450463536	1.927283687301873
TTN	HELZ2	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
TTN	PLCB3	4	2	1	39	78	1	4.420924542259224e-4	0.0014878111440295464	3.354486897706681
