gene1	gene2	mut11	mut10	mut01	mut00	odds_ratio	cooccur_sign	p	q	cooccur_score
TAS2R19	KIR2DL1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	TAS2R43	1	3	1	34	11.333333333333334	1	0.19703103913630243	1	0.7054653521948908
TAS2R19	HLA-DQA1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	MUC3A	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	SOX1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	SOX21	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	KIR3DL1	0	4	1	34	0	-1	1	1	0
TAS2R19	HLA-DQB1	0	4	1	34	0	-1	1	1	0
TAS2R19	TAS2R31	0	4	1	34	0	-1	1	1	0
TAS2R19	HLA-DQA2	0	4	1	34	0	-1	1	1	0
TAS2R19	PRSS1	0	4	1	34	0	-1	1	1	0
TAS2R19	TAS2R30	0	4	1	34	0	-1	1	1	0
TAS2R19	TP53	0	4	1	34	0	-1	1	1	0
TAS2R19	ADAMTS12	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
TAS2R19	ADAMTSL3	0	4	1	34	0	-1	1	1	0
TAS2R19	ADCK5	0	4	1	34	0	-1	1	1	0
TAS2R19	AKAP2	0	4	1	34	0	-1	1	1	0
TAS2R19	ANKLE2	0	4	1	34	0	-1	1	1	0
TAS2R19	ATRX	0	4	1	34	0	-1	1	1	0
TAS2R19	BCOR	0	4	1	34	0	-1	1	1	0
TAS2R19	BUB1B	0	4	1	34	0	-1	1	1	0
TAS2R19	C4A	0	4	1	34	0	-1	1	1	0
TAS2R19	CCDC136	0	4	1	34	0	-1	1	1	0
TAS2R19	CCDC57	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
TAS2R19	CDKN2A	0	4	1	34	0	-1	1	1	0
TAS2R19	CENPB	0	4	1	34	0	-1	1	1	0
TAS2R19	CES3	0	4	1	34	0	-1	1	1	0
TAS2R19	CNTN1	0	4	1	34	0	-1	1	1	0
TAS2R19	COL7A1	0	4	1	34	0	-1	1	1	0
TAS2R19	CTNNA2	0	4	1	34	0	-1	1	1	0
TAS2R19	DCAF12	0	4	1	34	0	-1	1	1	0
TAS2R19	DCST2	0	4	1	34	0	-1	1	1	0
TAS2R19	DOPEY1	0	4	1	34	0	-1	1	1	0
TAS2R19	DSPP	0	4	1	34	0	-1	1	1	0
TAS2R19	EBLN2	0	4	1	34	0	-1	1	1	0
TAS2R19	EHMT1	0	4	1	34	0	-1	1	1	0
TAS2R19	EYA1	0	4	1	34	0	-1	1	1	0
KIR2DL4	HLA-DQB2	0	4	4	31	0	-1	1	1	0
KIR2DL4	MUC6	1	3	3	32	3.5555555555555554	1	0.36341199499094234	1	0.439600742211242
KIR2DL4	HLA-B	0	4	4	31	0	-1	1	1	0
KIR2DL4	KIR3DL3	0	4	4	31	0	-1	1	1	0
KIR2DL4	SERPINA1	1	3	2	33	5.5	1	0.28383849436481007	1	0.5469287055785996
KIR2DL4	HLA-A	0	4	3	32	0	-1	1	1	0
KIR2DL4	KIR2DL3	0	4	3	32	0	-1	1	1	0
KIR2DL4	LILRA1	0	4	3	32	0	-1	1	1	0
KIR2DL4	KIR2DS4	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR2DL4	KIR2DL1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR2DL4	TAS2R43	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR2DL4	HLA-DQA1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR2DL4	MUC3A	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR2DL4	SOX1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR2DL4	SOX21	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR2DL4	KIR3DL1	0	4	1	34	0	-1	1	1	0
KIR2DL4	HLA-DQB1	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
KIR2DL4	TAS2R31	0	4	1	34	0	-1	1	1	0
KIR2DL4	HLA-DQA2	0	4	1	34	0	-1	1	1	0
KIR2DL4	PRSS1	0	4	1	34	0	-1	1	1	0
KIR2DL4	TAS2R30	0	4	1	34	0	-1	1	1	0
KIR2DL4	TP53	0	4	1	34	0	-1	1	1	0
KIR2DL4	ADAMTS12	0	4	1	34	0	-1	1	1	0
KIR2DL4	ADAMTSL3	0	4	1	34	0	-1	1	1	0
KIR2DL4	ADCK5	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
KIR2DL4	AKAP2	0	4	1	34	0	-1	1	1	0
KIR2DL4	ANKLE2	0	4	1	34	0	-1	1	1	0
KIR2DL4	ATRX	0	4	1	34	0	-1	1	1	0
KIR2DL4	BCOR	0	4	1	34	0	-1	1	1	0
KIR2DL4	BUB1B	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
KIR2DL4	C4A	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
KIR2DL4	CCDC136	0	4	1	34	0	-1	1	1	0
KIR2DL4	CCDC57	0	4	1	34	0	-1	1	1	0
KIR2DL4	CDKN2A	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
KIR2DL4	CENPB	0	4	1	34	0	-1	1	1	0
KIR2DL4	CES3	0	4	1	34	0	-1	1	1	0
KIR2DL4	CNTN1	0	4	1	34	0	-1	1	1	0
KIR2DL4	COL7A1	0	4	1	34	0	-1	1	1	0
KIR2DL4	CTNNA2	0	4	1	34	0	-1	1	1	0
KIR2DL4	DCAF12	0	4	1	34	0	-1	1	1	0
KIR2DL4	DCST2	0	4	1	34	0	-1	1	1	0
KIR2DL4	DOPEY1	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
KIR2DL4	DSPP	0	4	1	34	0	-1	1	1	0
KIR2DL4	EBLN2	0	4	1	34	0	-1	1	1	0
KIR2DL4	EHMT1	0	4	1	34	0	-1	1	1	0
KIR2DL4	EYA1	0	4	1	34	0	-1	1	1	0
HLA-DQB2	MUC6	0	4	4	31	0	-1	1	1	0
HLA-DQB2	HLA-B	0	4	4	31	0	-1	1	1	0
HLA-DQB2	KIR3DL3	0	4	4	31	0	-1	1	1	0
HLA-DQB2	SERPINA1	0	4	3	32	0	-1	1	1	0
HLA-DQB2	HLA-A	0	4	3	32	0	-1	1	1	0
HLA-DQB2	KIR2DL3	0	4	3	32	0	-1	1	1	0
HLA-DQB2	LILRA1	1	3	2	33	5.5	1	0.28383849436481007	1	0.5469287055785996
HLA-DQB2	KIR2DS4	1	3	1	34	11.333333333333334	1	0.19703103913630243	1	0.7054653521948908
HLA-DQB2	KIR2DL1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-DQB2	TAS2R43	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-DQB2	HLA-DQA1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-DQB2	MUC3A	1	3	1	34	11.333333333333334	1	0.19703103913630243	1	0.7054653521948908
HLA-DQB2	SOX1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-DQB2	SOX21	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-DQB2	KIR3DL1	0	4	1	34	0	-1	1	1	0
HLA-DQB2	HLA-DQB1	0	4	1	34	0	-1	1	1	0
HLA-DQB2	TAS2R31	0	4	1	34	0	-1	1	1	0
HLA-DQB2	HLA-DQA2	0	4	1	34	0	-1	1	1	0
HLA-DQB2	PRSS1	0	4	1	34	0	-1	1	1	0
HLA-DQB2	TAS2R30	0	4	1	34	0	-1	1	1	0
HLA-DQB2	TP53	0	4	1	34	0	-1	1	1	0
HLA-DQB2	ADAMTS12	0	4	1	34	0	-1	1	1	0
HLA-DQB2	ADAMTSL3	0	4	1	34	0	-1	1	1	0
HLA-DQB2	ADCK5	0	4	1	34	0	-1	1	1	0
HLA-DQB2	AKAP2	0	4	1	34	0	-1	1	1	0
HLA-DQB2	ANKLE2	0	4	1	34	0	-1	1	1	0
HLA-DQB2	ATRX	0	4	1	34	0	-1	1	1	0
HLA-DQB2	BCOR	0	4	1	34	0	-1	1	1	0
HLA-DQB2	BUB1B	0	4	1	34	0	-1	1	1	0
HLA-DQB2	C4A	0	4	1	34	0	-1	1	1	0
HLA-DQB2	CCDC136	0	4	1	34	0	-1	1	1	0
HLA-DQB2	CCDC57	0	4	1	34	0	-1	1	1	0
HLA-DQB2	CDKN2A	0	4	1	34	0	-1	1	1	0
HLA-DQB2	CENPB	0	4	1	34	0	-1	1	1	0
HLA-DQB2	CES3	0	4	1	34	0	-1	1	1	0
HLA-DQB2	CNTN1	0	4	1	34	0	-1	1	1	0
HLA-DQB2	COL7A1	0	4	1	34	0	-1	1	1	0
HLA-DQB2	CTNNA2	0	4	1	34	0	-1	1	1	0
HLA-DQB2	DCAF12	0	4	1	34	0	-1	1	1	0
HLA-DQB2	DCST2	0	4	1	34	0	-1	1	1	0
HLA-DQB2	DOPEY1	0	4	1	34	0	-1	1	1	0
HLA-DQB2	DSPP	0	4	1	34	0	-1	1	1	0
HLA-DQB2	EBLN2	0	4	1	34	0	-1	1	1	0
HLA-DQB2	EHMT1	0	4	1	34	0	-1	1	1	0
HLA-DQB2	EYA1	0	4	1	34	0	-1	1	1	0
MUC6	HLA-B	1	3	3	32	3.5555555555555554	1	0.36341199499094234	1	0.439600742211242
MUC6	KIR3DL3	1	3	3	32	3.5555555555555554	1	0.36341199499094234	1	0.439600742211242
MUC6	SERPINA1	1	3	2	33	5.5	1	0.28383849436481007	1	0.5469287055785996
MUC6	HLA-A	0	4	3	32	0	-1	1	1	0
MUC6	KIR2DL3	1	3	2	33	5.5	1	0.28383849436481007	1	0.5469287055785996
MUC6	LILRA1	0	4	3	32	0	-1	1	1	0
MUC6	KIR2DS4	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
MUC6	KIR2DL1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
MUC6	TAS2R43	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
MUC6	HLA-DQA1	1	3	1	34	11.333333333333334	1	0.19703103913630243	1	0.7054653521948908
MUC6	MUC3A	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
MUC6	SOX1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
MUC6	SOX21	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
MUC6	KIR3DL1	0	4	1	34	0	-1	1	1	0
MUC6	HLA-DQB1	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
MUC6	TAS2R31	0	4	1	34	0	-1	1	1	0
MUC6	HLA-DQA2	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
MUC6	PRSS1	0	4	1	34	0	-1	1	1	0
MUC6	TAS2R30	0	4	1	34	0	-1	1	1	0
MUC6	TP53	0	4	1	34	0	-1	1	1	0
MUC6	ADAMTS12	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
MUC6	ADAMTSL3	0	4	1	34	0	-1	1	1	0
MUC6	ADCK5	0	4	1	34	0	-1	1	1	0
MUC6	AKAP2	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
MUC6	ANKLE2	0	4	1	34	0	-1	1	1	0
MUC6	ATRX	0	4	1	34	0	-1	1	1	0
MUC6	BCOR	0	4	1	34	0	-1	1	1	0
MUC6	BUB1B	0	4	1	34	0	-1	1	1	0
MUC6	C4A	0	4	1	34	0	-1	1	1	0
MUC6	CCDC136	0	4	1	34	0	-1	1	1	0
MUC6	CCDC57	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
MUC6	CDKN2A	0	4	1	34	0	-1	1	1	0
MUC6	CENPB	0	4	1	34	0	-1	1	1	0
MUC6	CES3	0	4	1	34	0	-1	1	1	0
MUC6	CNTN1	0	4	1	34	0	-1	1	1	0
MUC6	COL7A1	0	4	1	34	0	-1	1	1	0
MUC6	CTNNA2	0	4	1	34	0	-1	1	1	0
MUC6	DCAF12	0	4	1	34	0	-1	1	1	0
MUC6	DCST2	0	4	1	34	0	-1	1	1	0
MUC6	DOPEY1	0	4	1	34	0	-1	1	1	0
MUC6	DSPP	0	4	1	34	0	-1	1	1	0
MUC6	EBLN2	0	4	1	34	0	-1	1	1	0
MUC6	EHMT1	0	4	1	34	0	-1	1	1	0
MUC6	EYA1	0	4	1	34	0	-1	1	1	0
HLA-B	KIR3DL3	1	3	3	32	3.5555555555555554	1	0.36341199499094234	1	0.439600742211242
HLA-B	SERPINA1	1	3	2	33	5.5	1	0.28383849436481007	1	0.5469287055785996
HLA-B	HLA-A	1	3	2	33	5.5	1	0.28383849436481007	1	0.5469287055785996
HLA-B	KIR2DL3	0	4	3	32	0	-1	1	1	0
HLA-B	LILRA1	0	4	3	32	0	-1	1	1	0
HLA-B	KIR2DS4	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-B	KIR2DL1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-B	TAS2R43	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-B	HLA-DQA1	1	3	1	34	11.333333333333334	1	0.19703103913630243	1	0.7054653521948908
HLA-B	MUC3A	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-B	SOX1	1	3	1	34	11.333333333333334	1	0.19703103913630243	1	0.7054653521948908
HLA-B	SOX21	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-B	KIR3DL1	0	4	1	34	0	-1	1	1	0
HLA-B	HLA-DQB1	0	4	1	34	0	-1	1	1	0
HLA-B	TAS2R31	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
HLA-B	HLA-DQA2	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
HLA-B	PRSS1	0	4	1	34	0	-1	1	1	0
HLA-B	TAS2R30	0	4	1	34	0	-1	1	1	0
HLA-B	TP53	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
HLA-B	ADAMTS12	0	4	1	34	0	-1	1	1	0
HLA-B	ADAMTSL3	0	4	1	34	0	-1	1	1	0
HLA-B	ADCK5	0	4	1	34	0	-1	1	1	0
HLA-B	AKAP2	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
HLA-B	ANKLE2	0	4	1	34	0	-1	1	1	0
HLA-B	ATRX	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
HLA-B	BCOR	0	4	1	34	0	-1	1	1	0
HLA-B	BUB1B	0	4	1	34	0	-1	1	1	0
HLA-B	C4A	0	4	1	34	0	-1	1	1	0
HLA-B	CCDC136	0	4	1	34	0	-1	1	1	0
HLA-B	CCDC57	0	4	1	34	0	-1	1	1	0
HLA-B	CDKN2A	0	4	1	34	0	-1	1	1	0
HLA-B	CENPB	0	4	1	34	0	-1	1	1	0
HLA-B	CES3	0	4	1	34	0	-1	1	1	0
HLA-B	CNTN1	0	4	1	34	0	-1	1	1	0
HLA-B	COL7A1	0	4	1	34	0	-1	1	1	0
HLA-B	CTNNA2	0	4	1	34	0	-1	1	1	0
HLA-B	DCAF12	0	4	1	34	0	-1	1	1	0
HLA-B	DCST2	0	4	1	34	0	-1	1	1	0
HLA-B	DOPEY1	0	4	1	34	0	-1	1	1	0
HLA-B	DSPP	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
HLA-B	EBLN2	0	4	1	34	0	-1	1	1	0
HLA-B	EHMT1	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
HLA-B	EYA1	0	4	1	34	0	-1	1	1	0
KIR3DL3	SERPINA1	0	4	3	32	0	-1	1	1	0
KIR3DL3	HLA-A	0	4	3	32	0	-1	1	1	0
KIR3DL3	KIR2DL3	0	4	3	32	0	-1	1	1	0
KIR3DL3	LILRA1	0	4	3	32	0	-1	1	1	0
KIR3DL3	KIR2DS4	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR3DL3	KIR2DL1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR3DL3	TAS2R43	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR3DL3	HLA-DQA1	1	3	1	34	11.333333333333334	1	0.19703103913630243	1	0.7054653521948908
KIR3DL3	MUC3A	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR3DL3	SOX1	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR3DL3	SOX21	0	4	2	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
KIR3DL3	KIR3DL1	0	4	1	34	0	-1	1	1	0
KIR3DL3	HLA-DQB1	0	4	1	34	0	-1	1	1	0
KIR3DL3	TAS2R31	0	4	1	34	0	-1	1	1	0
KIR3DL3	HLA-DQA2	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
KIR3DL3	PRSS1	0	4	1	34	0	-1	1	1	0
KIR3DL3	TAS2R30	0	4	1	34	0	-1	1	1	0
KIR3DL3	TP53	0	4	1	34	0	-1	1	1	0
KIR3DL3	ADAMTS12	0	4	1	34	0	-1	1	1	0
KIR3DL3	ADAMTSL3	0	4	1	34	0	-1	1	1	0
KIR3DL3	ADCK5	0	4	1	34	0	-1	1	1	0
KIR3DL3	AKAP2	1	3	0	35	Inf	1	0.10256410256410259	1	0.9890046156985367
KIR3DL3	ANKLE2	0	4	1	34	0	-1	1	1	0
KIR3DL3	ATRX	0	4	1	34	0	-1	1	1	0
KIR3DL3	BCOR	0	4	1	34	0	-1	1	1	0
KIR3DL3	BUB1B	0	4	1	34	0	-1	1	1	0
KIR3DL3	C4A	0	4	1	34	0	-1	1	1	0
KIR3DL3	CCDC136	0	4	1	34	0	-1	1	1	0
KIR3DL3	CCDC57	0	4	1	34	0	-1	1	1	0
KIR3DL3	CDKN2A	0	4	1	34	0	-1	1	1	0
KIR3DL3	CENPB	0	4	1	34	0	-1	1	1	0
KIR3DL3	CES3	0	4	1	34	0	-1	1	1	0
KIR3DL3	CNTN1	0	4	1	34	0	-1	1	1	0
KIR3DL3	COL7A1	0	4	1	34	0	-1	1	1	0
KIR3DL3	CTNNA2	0	4	1	34	0	-1	1	1	0
KIR3DL3	DCAF12	0	4	1	34	0	-1	1	1	0
KIR3DL3	DCST2	0	4	1	34	0	-1	1	1	0
KIR3DL3	DOPEY1	0	4	1	34	0	-1	1	1	0
KIR3DL3	DSPP	0	4	1	34	0	-1	1	1	0
KIR3DL3	EBLN2	0	4	1	34	0	-1	1	1	0
KIR3DL3	EHMT1	0	4	1	34	0	-1	1	1	0
KIR3DL3	EYA1	0	4	1	34	0	-1	1	1	0
SERPINA1	HLA-A	1	2	2	34	8.5	1	0.21873290294342937	1	0.6600858832085436
SERPINA1	KIR2DL3	0	3	3	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
SERPINA1	LILRA1	0	3	3	33	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
SERPINA1	KIR2DS4	0	3	2	34	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
SERPINA1	KIR2DL1	0	3	2	34	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
SERPINA1	TAS2R43	0	3	2	34	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
SERPINA1	HLA-DQA1	0	3	2	34	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
SERPINA1	MUC3A	0	3	2	34	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
