gene1	gene2	mut11	mut10	mut01	mut00	odds_ratio	cooccur_sign	odds_ratio_ci	p	q	cooccur_score	n_mutated_gene1	n_mutated_gene2	perc_mutated_gene1	perc_mutated_gene2	perc_cooccur	perc_mutexcl
TP53	STAG2	2	56	7	603	3.076530612244898	1	0.624147503672374,15.1647496022804	0.17982827014759464	0.2261700522903526	0.745142033381453	58	9	8.682634730538922	1.347305389221557	3.076923076923077	96.92307692307692
TP53	IDH1	4	54	5	605	8.962962962962964	1	2.33765327594464,34.3655348302167	0.0046501267703609175	0.008267641935692488	2.3325352073427874	58	9	8.682634730538922	1.347305389221557	6.349206349206349	93.65079365079364
TP53	KDM6A	2	56	7	603	3.076530612244898	1	0.624147503672374,15.1647496022804	0.17982827014759464	0.2261700522903526	0.745142033381453	58	9	8.682634730538922	1.347305389221557	3.076923076923077	96.92307692307692
TP53	KRAS	0	58	9	601	0	-1	0,9.41654373344016	1	1	0	58	9	8.682634730538922	1.347305389221557	0	100
TP53	KIAA1549	4	54	4	606	11.222222222222221	1	2.72996998484965,46.1317422183578	0.0027618291241013433	0.00527806657882082	2.5588031949664933	58	8	8.682634730538922	1.1976047904191616	6.451612903225806	93.54838709677419
TP53	PCLO	5	53	3	607	19.08805031446541	1	4.43891804839308,82.0816381008569	1.9112688290637712e-4	4.7047076270515507e-4	3.718678223061264	58	8	8.682634730538922	1.1976047904191616	8.19672131147541	91.80327868852459
TP53	CCDC168	4	54	4	606	11.222222222222221	1	2.72996998484965,46.1317422183578	0.0027618291241013433	0.00527806657882082	2.5588031949664933	58	8	8.682634730538922	1.1976047904191616	6.451612903225806	93.54838709677419
TP53	DNHD1	4	54	4	606	11.222222222222221	1	2.72996998484965,46.1317422183578	0.0027618291241013433	0.00527806657882082	2.5588031949664933	58	8	8.682634730538922	1.1976047904191616	6.451612903225806	93.54838709677419
TP53	MAGEL2	6	52	2	608	35.07692307692308	1	6.90570209251385,178.170230348944	8.170809068449159e-6	4.9064907396324606e-5	5.087734937767957	58	8	8.682634730538922	1.1976047904191616	10	90
TP53	COL4A3	5	53	3	607	19.08805031446541	1	4.43891804839308,82.0816381008569	1.9112688290637712e-4	4.7047076270515507e-4	3.718678223061264	58	8	8.682634730538922	1.1976047904191616	8.19672131147541	91.80327868852459
TP53	IGSF10	3	55	5	605	6.6	1	1.53620394519091,28.3556100323558	0.025421400879216256	0.03608483902322122	1.5948005207627363	58	8	8.682634730538922	1.1976047904191616	4.761904761904762	95.23809523809524
TP53	PIK3R1	5	53	3	607	19.08805031446541	1	4.43891804839308,82.0816381008569	1.9112688290637712e-4	4.7047076270515507e-4	3.718678223061264	58	8	8.682634730538922	1.1976047904191616	8.19672131147541	91.80327868852459
TP53	PRKDC	3	55	4	606	8.263636363636364	1	1.80336767335244,37.866757267234	0.016924061471048156	0.02471034005010011	1.7714954059070083	58	7	8.682634730538922	1.0479041916167664	4.838709677419355	95.16129032258064
TP53	ADGRV1	4	54	3	607	14.987654320987655	1	3.2693675563279,68.707411502462	0.0014764780035038583	0.0029125371244641328	2.8307730187483813	58	7	8.682634730538922	1.0479041916167664	6.557377049180328	93.44262295081967
TP53	KIAA1109	5	53	2	608	28.67924528301887	1	5.43286469310724,151.393262388271	7.677933675767214e-5	2.488411471354537e-4	4.114755643764944	58	7	8.682634730538922	1.0479041916167664	8.333333333333334	91.66666666666667
TP53	LRP1	5	53	2	608	28.67924528301887	1	5.43286469310724,151.393262388271	7.677933675767214e-5	2.488411471354537e-4	4.114755643764944	58	7	8.682634730538922	1.0479041916167664	8.333333333333334	91.66666666666667
TP53	MUC5AC	4	54	3	607	14.987654320987655	1	3.2693675563279,68.707411502462	0.0014764780035038583	0.0029125371244641328	2.8307730187483813	58	7	8.682634730538922	1.0479041916167664	6.557377049180328	93.44262295081967
TP53	MYH14	4	54	3	607	14.987654320987655	1	3.2693675563279,68.707411502462	0.0014764780035038583	0.0029125371244641328	2.8307730187483813	58	7	8.682634730538922	1.0479041916167664	6.557377049180328	93.44262295081967
TP53	RP1L1	3	55	4	606	8.263636363636364	1	1.80336767335244,37.866757267234	0.016924061471048156	0.02471034005010011	1.7714954059070083	58	7	8.682634730538922	1.0479041916167664	4.838709677419355	95.16129032258064
TP53	CELSR1	3	55	4	606	8.263636363636364	1	1.80336767335244,37.866757267234	0.016924061471048156	0.02471034005010011	1.7714954059070083	58	7	8.682634730538922	1.0479041916167664	4.838709677419355	95.16129032258064
TP53	CENPF	3	55	4	606	8.263636363636364	1	1.80336767335244,37.866757267234	0.016924061471048156	0.02471034005010011	1.7714954059070083	58	7	8.682634730538922	1.0479041916167664	4.838709677419355	95.16129032258064
TP53	IGFN1	3	55	4	606	8.263636363636364	1	1.80336767335244,37.866757267234	0.016924061471048156	0.02471034005010011	1.7714954059070083	58	7	8.682634730538922	1.0479041916167664	4.838709677419355	95.16129032258064
TP53	TNC	4	54	3	607	14.987654320987655	1	3.2693675563279,68.707411502462	0.0014764780035038583	0.0029125371244641328	2.8307730187483813	58	7	8.682634730538922	1.0479041916167664	6.557377049180328	93.44262295081967
BRAF	H3F3A	2	48	38	580	0.6359649122807017	-1	0.148867725199567,2.71685060754442	0.7598020951731526	0.8546901437898181	-0.11929951320182462	50	40	7.485029940119761	5.9880239520958085	2.272727272727273	97.72727272727273
BRAF	CTNNB1	0	50	36	582	0	-1	0,2.61286486093567	0.10046217174829987	0.13735062543712873	-0.9979974376824616	50	36	7.485029940119761	5.389221556886228	0	100
BRAF	NF1	2	48	23	595	1.0778985507246377	1	0.246709731839567,4.70944245689435	0.7101118596806558	0.7995285184823561	0.14867323407586358	50	25	7.485029940119761	3.7425149700598803	2.73972602739726	97.26027397260275
BRAF	ATRX	1	49	23	595	0.5279503105590062	-1	0.0698092487894913,3.99275934425053	1	1	0	50	24	7.485029940119761	3.592814371257485	1.36986301369863	98.63013698630137
BRAF	FGFR1	0	50	16	602	0	-1	0,6.11511575785256	0.6235135435634068	0.7026716567296902	-0.2051541086153166	50	16	7.485029940119761	2.395209580838323	0	100
BRAF	NF2	0	50	16	602	0	-1	0,6.11511575785256	0.6235135435634068	0.7026716567296902	-0.2051541086153166	50	16	7.485029940119761	2.395209580838323	0	100
BRAF	PIK3CA	1	49	15	603	0.8204081632653061	-1	0.106132822149543,6.34176629548193	1	1	0	50	16	7.485029940119761	2.395209580838323	1.5384615384615385	98.46153846153847
BRAF	KMT2D	1	49	13	605	0.9497645211930926	-1	0.121692598173058,7.41255145554823	1	1	0	50	14	7.485029940119761	2.095808383233533	1.5873015873015872	98.41269841269842
BRAF	BCOR	1	49	13	605	0.9497645211930926	-1	0.121692598173058,7.41255145554823	1	1	0	50	14	7.485029940119761	2.095808383233533	1.5873015873015872	98.41269841269842
BRAF	SMARCA4	1	49	11	607	1.1261595547309833	1	0.142426277160261,8.9045039159792	0.6100306251857537	0.6900161734557233	0.21464836168543333	50	12	7.485029940119761	1.7964071856287425	1.639344262295082	98.36065573770492
BRAF	KMT2C	1	49	11	607	1.1261595547309833	1	0.142426277160261,8.9045039159792	0.6100306251857537	0.6900161734557233	0.21464836168543333	50	12	7.485029940119761	1.7964071856287425	1.639344262295082	98.36065573770492
BRAF	SETD2	1	49	11	607	1.1261595547309833	1	0.142426277160261,8.9045039159792	0.6100306251857537	0.6900161734557233	0.21464836168543333	50	12	7.485029940119761	1.7964071856287425	1.639344262295082	98.36065573770492
BRAF	PDGFRA	1	49	10	608	1.2408163265306122	1	0.15561042375007,9.89410040202546	0.5779079419226362	0.6561049386980808	0.23814133718359695	50	11	7.485029940119761	1.6467065868263473	1.6666666666666667	98.33333333333333
BRAF	PTPN11	1	49	10	608	1.2408163265306122	1	0.15561042375007,9.89410040202546	0.5779079419226362	0.6561049386980808	0.23814133718359695	50	11	7.485029940119761	1.6467065868263473	1.6666666666666667	98.33333333333333
BRAF	DDX3X	0	50	11	607	0	-1	0,9.00583333025496	1	1	0	50	11	7.485029940119761	1.6467065868263473	0	100
BRAF	RYR2	1	49	9	609	1.380952380952381	1	0.171418458847883,11.124994888388	0.5431964239886424	0.6178418007298858	0.26504309779808466	50	10	7.485029940119761	1.4970059880239521	1.694915254237288	98.30508474576271
BRAF	ATM	1	49	9	609	1.380952380952381	1	0.171418458847883,11.124994888388	0.5431964239886424	0.6178418007298858	0.26504309779808466	50	10	7.485029940119761	1.4970059880239521	1.694915254237288	98.30508474576271
BRAF	DNAH14	1	49	9	609	1.380952380952381	1	0.171418458847883,11.124994888388	0.5431964239886424	0.6178418007298858	0.26504309779808466	50	10	7.485029940119761	1.4970059880239521	1.694915254237288	98.30508474576271
BRAF	EGFR	1	49	9	609	1.380952380952381	1	0.171418458847883,11.124994888388	0.5431964239886424	0.6178418007298858	0.26504309779808466	50	10	7.485029940119761	1.4970059880239521	1.694915254237288	98.30508474576271
BRAF	LRP1B	1	49	9	609	1.380952380952381	1	0.171418458847883,11.124994888388	0.5431964239886424	0.6178418007298858	0.26504309779808466	50	10	7.485029940119761	1.4970059880239521	1.694915254237288	98.30508474576271
BRAF	PTEN	1	49	9	609	1.380952380952381	1	0.171418458847883,11.124994888388	0.5431964239886424	0.6178418007298858	0.26504309779808466	50	10	7.485029940119761	1.4970059880239521	1.694915254237288	98.30508474576271
BRAF	PPM1D	1	49	9	609	1.380952380952381	1	0.171418458847883,11.124994888388	0.5431964239886424	0.6178418007298858	0.26504309779808466	50	10	7.485029940119761	1.4970059880239521	1.694915254237288	98.30508474576271
BRAF	FSIP2	1	49	8	610	1.5561224489795917	1	0.190716196678718,12.6969660594561	0.5056920253013389	0.5794880551862864	0.2961138950819732	50	9	7.485029940119761	1.347305389221557	1.7241379310344827	98.27586206896552
BRAF	FBN2	1	49	8	610	1.5561224489795917	1	0.190716196678718,12.6969660594561	0.5056920253013389	0.5794880551862864	0.2961138950819732	50	9	7.485029940119761	1.347305389221557	1.7241379310344827	98.27586206896552
BRAF	PHLPP1	1	49	8	610	1.5561224489795917	1	0.190716196678718,12.6969660594561	0.5056920253013389	0.5794880551862864	0.2961138950819732	50	9	7.485029940119761	1.347305389221557	1.7241379310344827	98.27586206896552
BRAF	STAG2	1	49	8	610	1.5561224489795917	1	0.190716196678718,12.6969660594561	0.5056920253013389	0.5794880551862864	0.2961138950819732	50	9	7.485029940119761	1.347305389221557	1.7241379310344827	98.27586206896552
BRAF	IDH1	0	50	9	609	0	-1	0,11.0733311232864	1	1	0	50	9	7.485029940119761	1.347305389221557	0	100
BRAF	KDM6A	1	49	8	610	1.5561224489795917	1	0.190716196678718,12.6969660594561	0.5056920253013389	0.5794880551862864	0.2961138950819732	50	9	7.485029940119761	1.347305389221557	1.7241379310344827	98.27586206896552
BRAF	KRAS	0	50	9	609	0	-1	0,11.0733311232864	1	1	0	50	9	7.485029940119761	1.347305389221557	0	100
BRAF	KIAA1549	1	49	7	611	1.78134110787172	1	0.214794456303608,14.7730821232575	0.46517497819489134	0.536571891044013	0.33238365405568004	50	8	7.485029940119761	1.1976047904191616	1.7543859649122806	98.24561403508773
BRAF	PCLO	1	49	7	611	1.78134110787172	1	0.214794456303608,14.7730821232575	0.46517497819489134	0.536571891044013	0.33238365405568004	50	8	7.485029940119761	1.1976047904191616	1.7543859649122806	98.24561403508773
BRAF	CCDC168	1	49	7	611	1.78134110787172	1	0.214794456303608,14.7730821232575	0.46517497819489134	0.536571891044013	0.33238365405568004	50	8	7.485029940119761	1.1976047904191616	1.7543859649122806	98.24561403508773
BRAF	DNHD1	1	49	7	611	1.78134110787172	1	0.214794456303608,14.7730821232575	0.46517497819489134	0.536571891044013	0.33238365405568004	50	8	7.485029940119761	1.1976047904191616	1.7543859649122806	98.24561403508773
BRAF	MAGEL2	1	49	7	611	1.78134110787172	1	0.214794456303608,14.7730821232575	0.46517497819489134	0.536571891044013	0.33238365405568004	50	8	7.485029940119761	1.1976047904191616	1.7543859649122806	98.24561403508773
BRAF	COL4A3	2	48	6	612	4.25	1	0.835138861023543,21.6281397537443	0.11504403102297077	0.15440181641655418	0.939135909468479	50	8	7.485029940119761	1.1976047904191616	3.5714285714285716	96.42857142857143
BRAF	IGSF10	1	49	7	611	1.78134110787172	1	0.214794456303608,14.7730821232575	0.46517497819489134	0.536571891044013	0.33238365405568004	50	8	7.485029940119761	1.1976047904191616	1.7543859649122806	98.24561403508773
BRAF	PIK3R1	1	49	7	611	1.78134110787172	1	0.214794456303608,14.7730821232575	0.46517497819489134	0.536571891044013	0.33238365405568004	50	8	7.485029940119761	1.1976047904191616	1.7543859649122806	98.24561403508773
BRAF	PRKDC	1	49	6	612	2.0816326530612246	1	0.245662953225163,17.6387788447659	0.4214086097984012	0.4958938972171388	0.37529659556764805	50	7	7.485029940119761	1.0479041916167664	1.7857142857142858	98.21428571428571
BRAF	ADGRV1	2	48	5	613	5.108333333333333	1	0.965522324369219,27.0268939265516	0.09051484089225807	0.12466057169681939	1.0432802076545165	50	7	7.485029940119761	1.0479041916167664	3.6363636363636362	96.36363636363636
BRAF	KIAA1109	1	49	6	612	2.0816326530612246	1	0.245662953225163,17.6387788447659	0.4214086097984012	0.4958938972171388	0.37529659556764805	50	7	7.485029940119761	1.0479041916167664	1.7857142857142858	98.21428571428571
BRAF	LRP1	1	49	6	612	2.0816326530612246	1	0.245662953225163,17.6387788447659	0.4214086097984012	0.4958938972171388	0.37529659556764805	50	7	7.485029940119761	1.0479041916167664	1.7857142857142858	98.21428571428571
BRAF	MUC5AC	1	49	6	612	2.0816326530612246	1	0.245662953225163,17.6387788447659	0.4214086097984012	0.4958938972171388	0.37529659556764805	50	7	7.485029940119761	1.0479041916167664	1.7857142857142858	98.21428571428571
BRAF	MYH14	1	49	6	612	2.0816326530612246	1	0.245662953225163,17.6387788447659	0.4214086097984012	0.4958938972171388	0.37529659556764805	50	7	7.485029940119761	1.0479041916167664	1.7857142857142858	98.21428571428571
BRAF	RP1L1	1	49	6	612	2.0816326530612246	1	0.245662953225163,17.6387788447659	0.4214086097984012	0.4958938972171388	0.37529659556764805	50	7	7.485029940119761	1.0479041916167664	1.7857142857142858	98.21428571428571
BRAF	CELSR1	1	49	6	612	2.0816326530612246	1	0.245662953225163,17.6387788447659	0.4214086097984012	0.4958938972171388	0.37529659556764805	50	7	7.485029940119761	1.0479041916167664	1.7857142857142858	98.21428571428571
BRAF	CENPF	1	49	6	612	2.0816326530612246	1	0.245662953225163,17.6387788447659	0.4214086097984012	0.4958938972171388	0.37529659556764805	50	7	7.485029940119761	1.0479041916167664	1.7857142857142858	98.21428571428571
BRAF	IGFN1	1	49	6	612	2.0816326530612246	1	0.245662953225163,17.6387788447659	0.4214086097984012	0.4958938972171388	0.37529659556764805	50	7	7.485029940119761	1.0479041916167664	1.7857142857142858	98.21428571428571
BRAF	TNC	1	49	6	612	2.0816326530612246	1	0.245662953225163,17.6387788447659	0.4214086097984012	0.4958938972171388	0.37529659556764805	50	7	7.485029940119761	1.0479041916167664	1.7857142857142858	98.21428571428571
H3F3A	CTNNB1	0	40	36	592	0	-1	0,3.3249877359831	0.1583377884655535	0.202045615489899	-0.8004154252287816	40	36	5.9880239520958085	5.389221556886228	0	100
H3F3A	NF1	7	33	18	610	7.188552188552189	1	2.80606042969845,18.4155986167025	3.500998705726456e-4	7.757125755668387e-4	3.4558080497879415	40	25	5.9880239520958085	3.7425149700598803	12.068965517241379	87.93103448275862
H3F3A	ATRX	13	27	11	617	27.006734006734007	1	11.0832992431123,65.8074518888177	2.5897363138504364e-11	1.0292085554312864e-8	10.58674445339735	40	24	5.9880239520958085	3.592814371257485	25.49019607843137	74.50980392156863
H3F3A	FGFR1	0	40	16	612	0	-1	0,7.77720273826754	0.6157619255850957	0.6952150772734952	-0.21058716833880356	40	16	5.9880239520958085	2.395209580838323	0	100
H3F3A	NF2	0	40	16	612	0	-1	0,7.77720273826754	0.6157619255850957	0.6952150772734952	-0.21058716833880356	40	16	5.9880239520958085	2.395209580838323	0	100
H3F3A	PIK3CA	2	38	14	614	2.308270676691729	1	0.506152428634125,10.5266975232205	0.24773389493457007	0.30438718284337846	0.6060145692075364	40	16	5.9880239520958085	2.395209580838323	3.7037037037037037	96.29629629629629
H3F3A	KMT2D	0	40	14	614	0	-1	0,8.92922904197854	1	1	0	40	14	5.9880239520958085	2.095808383233533	0	100
H3F3A	BCOR	2	38	12	616	2.7017543859649122	1	0.583621015269921,12.5072205611114	0.2021785058098178	0.25220842119860165	0.6942650174115704	40	14	5.9880239520958085	2.095808383233533	3.8461538461538463	96.15384615384616
H3F3A	SMARCA4	0	40	12	616	0	-1	0,10.4693998321949	1	1	0	40	12	5.9880239520958085	1.7964071856287425	0	100
H3F3A	KMT2C	1	39	11	617	1.4382284382284383	1	0.181017344676891,11.4270875214815	0.526377535750708	0.6026284871912311	0.27870265341326034	40	12	5.9880239520958085	1.7964071856287425	1.9607843137254901	98.03921568627452
H3F3A	SETD2	0	40	12	616	0	-1	0,10.4693998321949	1	1	0	40	12	5.9880239520958085	1.7964071856287425	0	100
H3F3A	PDGFRA	3	37	8	620	6.283783783783784	1	1.60034032110333,24.6734635881205	0.02348955757527136	0.03345896282524118	1.6291251630618064	40	11	5.9880239520958085	1.6467065868263473	6.25	93.75
H3F3A	PTPN11	4	36	7	621	9.857142857142858	1	2.75820617924262,35.2269768798802	0.002690970908784787	0.005166832857776433	2.570090997227896	40	11	5.9880239520958085	1.6467065868263473	8.51063829787234	91.48936170212765
H3F3A	DDX3X	0	40	11	617	0	-1	0,11.4518444417545	1	1	0	40	11	5.9880239520958085	1.6467065868263473	0	100
H3F3A	RYR2	1	39	9	619	1.7635327635327636	1	0.217862861829157,14.2752545428892	0.46303013057818554	0.536571891044013	0.3343907473879258	40	10	5.9880239520958085	1.4970059880239521	2.0408163265306123	97.95918367346938
H3F3A	ATM	1	39	9	619	1.7635327635327636	1	0.217862861829157,14.2752545428892	0.46303013057818554	0.536571891044013	0.3343907473879258	40	10	5.9880239520958085	1.4970059880239521	2.0408163265306123	97.95918367346938
H3F3A	DNAH14	1	39	9	619	1.7635327635327636	1	0.217862861829157,14.2752545428892	0.46303013057818554	0.536571891044013	0.3343907473879258	40	10	5.9880239520958085	1.4970059880239521	2.0408163265306123	97.95918367346938
H3F3A	EGFR	1	39	9	619	1.7635327635327636	1	0.217862861829157,14.2752545428892	0.46303013057818554	0.536571891044013	0.3343907473879258	40	10	5.9880239520958085	1.4970059880239521	2.0408163265306123	97.95918367346938
H3F3A	LRP1B	0	40	10	618	0	-1	0,12.6330501623889	1	1	0	40	10	5.9880239520958085	1.4970059880239521	0	100
H3F3A	PTEN	3	37	7	621	7.193050193050193	1	1.78695148965345,28.9543232590905	0.017817215757138658	0.02576870047520054	1.7491601608930614	40	10	5.9880239520958085	1.4970059880239521	6.382978723404255	93.61702127659575
H3F3A	PPM1D	8	32	2	626	78.25	1	15.9617629054819,383.608160092211	3.360982913844726e-9	3.1670800534306073e-7	8.473533695338263	40	10	5.9880239520958085	1.4970059880239521	19.047619047619047	80.95238095238095
H3F3A	FSIP2	1	39	8	620	1.9871794871794872	1	0.242389752027439,16.2914573790228	0.4283309467706369	0.500673100948502	0.3682205468357669	40	9	5.9880239520958085	1.347305389221557	2.0833333333333335	97.91666666666667
H3F3A	FBN2	0	40	9	619	0	-1	0,14.0799352524075	1	1	0	40	9	5.9880239520958085	1.347305389221557	0	100
H3F3A	PHLPP1	0	40	9	619	0	-1	0,14.0799352524075	1	1	0	40	9	5.9880239520958085	1.347305389221557	0	100
H3F3A	STAG2	0	40	9	619	0	-1	0,14.0799352524075	1	1	0	40	9	5.9880239520958085	1.347305389221557	0	100
H3F3A	IDH1	0	40	9	619	0	-1	0,14.0799352524075	1	1	0	40	9	5.9880239520958085	1.347305389221557	0	100
H3F3A	KDM6A	0	40	9	619	0	-1	0,14.0799352524075	1	1	0	40	9	5.9880239520958085	1.347305389221557	0	100
H3F3A	KRAS	0	40	9	619	0	-1	0,14.0799352524075	1	1	0	40	9	5.9880239520958085	1.347305389221557	0	100
H3F3A	KIAA1549	0	40	8	620	0	-1	0,15.8931476928219	1	1	0	40	8	5.9880239520958085	1.1976047904191616	0	100
H3F3A	PCLO	0	40	8	620	0	-1	0,15.8931476928219	1	1	0	40	8	5.9880239520958085	1.1976047904191616	0	100
H3F3A	CCDC168	1	39	7	621	2.2747252747252746	1	0.272994633930282,18.9541274162752	0.3914490723687425	0.46601080043897913	0.4073247317616479	40	8	5.9880239520958085	1.1976047904191616	2.127659574468085	97.87234042553192
H3F3A	DNHD1	1	39	7	621	2.2747252747252746	1	0.272994633930282,18.9541274162752	0.3914490723687425	0.46601080043897913	0.4073247317616479	40	8	5.9880239520958085	1.1976047904191616	2.127659574468085	97.87234042553192
H3F3A	MAGEL2	0	40	8	620	0	-1	0,15.8931476928219	1	1	0	40	8	5.9880239520958085	1.1976047904191616	0	100
H3F3A	COL4A3	1	39	7	621	2.2747252747252746	1	0.272994633930282,18.9541274162752	0.3914490723687425	0.46601080043897913	0.4073247317616479	40	8	5.9880239520958085	1.1976047904191616	2.127659574468085	97.87234042553192
H3F3A	IGSF10	1	39	7	621	2.2747252747252746	1	0.272994633930282,18.9541274162752	0.3914490723687425	0.46601080043897913	0.4073247317616479	40	8	5.9880239520958085	1.1976047904191616	2.127659574468085	97.87234042553192
H3F3A	PIK3R1	1	39	7	621	2.2747252747252746	1	0.272994633930282,18.9541274162752	0.3914490723687425	0.46601080043897913	0.4073247317616479	40	8	5.9880239520958085	1.1976047904191616	2.127659574468085	97.87234042553192
H3F3A	PRKDC	0	40	7	621	0	-1	0,18.2312911771624	1	1	0	40	7	5.9880239520958085	1.0479041916167664	0	100
H3F3A	ADGRV1	0	40	7	621	0	-1	0,18.2312911771624	1	1	0	40	7	5.9880239520958085	1.0479041916167664	0	100
H3F3A	KIAA1109	0	40	7	621	0	-1	0,18.2312911771624	1	1	0	40	7	5.9880239520958085	1.0479041916167664	0	100
