time	n.risk	n.event	n.censor	surv	std.err	upper	lower	strata	molecular_subtype
3.923340177960301	3	0	1	0.4166666666666666	0.3415650255319866	0.8138220172351565	0.21332810790856932	molecular_subtype=HGG, H3 wildtype	HGG
7.184120465434634	2	0	1	0.4166666666666666	0.3415650255319866	0.8138220172351565	0.21332810790856932	molecular_subtype=HGG, H3 wildtype	HGG
13.963039014373717	1	0	1	0.4166666666666666	0.3415650255319866	0.8138220172351565	0.21332810790856932	molecular_subtype=HGG, H3 wildtype	HGG
0.2053388090349076	8	1	0	0.875	0.1336306209562122	1	0.6733819365059553	molecular_subtype=HGG, H3 wildtype, TP53 loss	HGG
0.9226557152635181	7	1	0	0.75	0.2041241452319315	1	0.5027018412940469	molecular_subtype=HGG, H3 wildtype, TP53 loss	HGG
0.9555099247091033	6	1	0	0.625	0.27386127875258304	1	0.36540027868240926	molecular_subtype=HGG, H3 wildtype, TP53 loss	HGG
1.0650239561943875	5	1	0	0.5	0.3535533905932738	0.9998047506785237	0.2500488218628047	molecular_subtype=HGG, H3 wildtype, TP53 loss	HGG
1.08145106091718	4	1	0	0.375	0.4564354645876384	0.9173812078643856	0.1532896017429521	molecular_subtype=HGG, H3 wildtype, TP53 loss	HGG
1.1553730321697468	3	1	0	0.25	0.6123724356957945	0.8302184317505424	0.07528139295608835	molecular_subtype=HGG, H3 wildtype, TP53 loss	HGG
1.4976043805612593	2	1	0	0.125	0.9354143466934853	0.781872878168034	0.019984067022007647	molecular_subtype=HGG, H3 wildtype, TP53 loss	HGG
7.011635865845311	1	1	0	0	Inf	NA	NA	molecular_subtype=HGG, H3 wildtype, TP53 loss	HGG
