"DiseaseX"	"DiseaseY"	"diff"	"lwr"	"upr"	"p.adj"	"F_Value"	"AOV_P"	"Pathway"	"ClinVar"
"Other"	"DNET"	0.410459526882377	0.0574729910052303	0.763446062759524	0.00446640198206982	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Schwannoma"	"DNET"	0.678878502709093	0.275373810810697	1.08238319460749	1.0104919900833e-07	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Teratoma"	"DNET"	0.581577158882328	0.0410548818615117	1.12209943590315	0.0173558003815524	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Langerhans Cell histiocytosis"	"Dysplasia"	0.826824991948413	0.0744974141876281	1.5791525697092	0.0122808864291967	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"LGAT"	"Dysplasia"	0.452708338222414	0.0975476901127065	0.807868986332121	0.00063405306135722	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"MPNST"	"Dysplasia"	0.797511057161216	0.0451834794004308	1.549838634922	0.0218854492482013	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Neurofibroma"	"Dysplasia"	0.705505944101753	0.253544091592388	1.15746779661112	1.74447514966758e-06	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Other"	"Dysplasia"	0.479241441838511	0.06089689059648	0.897585993080543	0.00591697883250408	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Schwannoma"	"Dysplasia"	0.747660417665227	0.285893479234846	1.20942735609561	4.57196420167172e-07	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Teratoma"	"Dysplasia"	0.650359073838463	0.06505829560635	1.23565985207058	0.0101942340905752	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"LGAT"	"Ependymoma"	0.225114005242832	0.0632474728348288	0.386980537650835	6.72378823824982e-05	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Ependymoma"	"Medulloblastoma"	-0.493302407606682	-0.677014884330057	-0.309589930883307	0	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Neurofibroma"	"Ependymoma"	0.477911611122172	0.154908198645181	0.800915023599162	1.05240994450195e-05	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Schwannoma"	"Ependymoma"	0.520066084685645	0.18347970086204	0.856652468509251	2.49412484876199e-06	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Ganglioglioma"	"Medulloblastoma"	-0.534338083113957	-0.761863902660469	-0.306812263567445	0	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Neurofibroma"	"Ganglioglioma"	0.436875935614897	0.0870918180105437	0.78666005321925	0.00101156841456918	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Schwannoma"	"Ganglioglioma"	0.479030409178371	0.116665788620669	0.841395029736072	0.000260678760833133	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Neurofibroma"	"Germinoma"	0.674967062578377	0.00969722890083535	1.34023689625592	0.0412232563896892	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Schwannoma"	"Germinoma"	0.717121536141851	0.0451519379418917	1.38909113434181	0.0197349615162892	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Hemangioblastoma"	"Medulloblastoma"	-0.787665156010923	-1.56889332800106	-0.00643698402078974	0.0448589205478611	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"LGAT"	"HGAT"	0.161618337403348	0.0326095615012344	0.290627113305461	0.000944932058669079	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"HGAT"	"Medulloblastoma"	-0.556798075446166	-0.712338308343662	-0.401257842548671	0	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Neurofibroma"	"HGAT"	0.414415943282687	0.106562578159369	0.722269308406006	0.0001632040691667	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Schwannoma"	"HGAT"	0.456570416846161	0.134494519391195	0.778646314301128	3.88591403703842e-05	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Langerhans Cell histiocytosis"	"Medulloblastoma"	-1.09253306657551	-1.77177597933759	-0.413290153813432	5.86573406846647e-07	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Langerhans Cell histiocytosis"	"Pineoblastoma"	-1.09020932572549	-1.98704332359637	-0.193375327854619	0.0018258680980322	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"LGAT"	"Medulloblastoma"	-0.718416412849514	-0.865090324107835	-0.571742501591193	0	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"LGAT"	"Pineoblastoma"	-0.716092671999495	-1.31979253239649	-0.112392811602497	0.00302560954722486	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Meningioma"	"Medulloblastoma"	0.620838873737505	0.34485986787847	0.896817879596541	0	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"MPNST"	"Medulloblastoma"	1.06321913178832	0.383976219026235	1.7424620445504	1.58193277266516e-06	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Neurofibroma"	"Medulloblastoma"	0.971214018728854	0.655550168404172	1.28687786905354	0	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Other"	"Medulloblastoma"	0.744949516465612	0.479645325333992	1.01025370759723	0	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Schwannoma"	"Medulloblastoma"	1.01336849229233	0.683819018456495	1.34291796612816	0	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Teratoma"	"Medulloblastoma"	0.916067148465563	0.428264779388471	1.40386951754265	6.90673185310686e-10	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"MPNST"	"Pineoblastoma"	-1.0608953909383	-1.95772938880917	-0.164061393067422	0.00319545081642314	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Neurofibroma"	"Pineoblastoma"	-0.968890277878834	-1.63416011155638	-0.303620444201293	1.72692408285657e-05	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Other"	"Pineoblastoma"	-0.742625775615592	-1.38553058896788	-0.099720962263302	0.00506797870362397	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Schwannoma"	"Pineoblastoma"	1.01104475144231	0.339075153242349	1.68301434964227	6.11783341730732e-06	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Teratoma"	"Pineoblastoma"	0.913743407615543	0.15158106501604	1.67590575021505	0.00243758898071611	19.6160346211052	6.6941037708449e-88	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"short_histology"
"Craniopharyngioma"	"ATRT"	0.40092087412147	0.120278247282935	0.681563500960005	3.09489376474348e-05	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"ATRT"	"Medulloblastoma"	-0.370931364164494	-0.602098493037723	-0.139764235291265	6.41573032922338e-07	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Craniopharyngioma"	"Central neurocytoma"	0.716988655138934	0.0347851091389716	1.3991922011389	0.0249209885902162	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Chordoma"	"CNS Embryonal tumor"	-0.498789509283224	-0.934968503039898	-0.0626105155265508	0.00611313211619735	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Chordoma"	"Medulloblastoma"	-0.636571110505898	-1.0098786931886	-0.263263527823198	5.79847648785048e-08	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Craniopharyngioma"	"Choroid plexus tumor"	0.547483198539614	0.213399126539583	0.881567270539645	2.87967245493626e-07	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"LGAT"	"Choroid plexus tumor"	0.319028097167983	0.0346930285832628	0.603363165752704	0.0086073627943043	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Meningioma"	"Choroid plexus tumor"	0.367833299887323	0.0210573237381473	0.714609276036498	0.0216765236746581	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Neurofibroma"	"Choroid plexus tumor"	0.393385864704731	0.023002701017498	0.763769028391965	0.0212479708140272	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Schwannoma"	"Choroid plexus tumor"	0.454444225022381	0.0754404498256055	0.833448000219157	0.00243065445606139	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Craniopharyngioma"	"CNS EFT"	0.575597339128549	0.131862384457314	1.01933229379978	0.000417242632881454	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Schwannoma"	"CNS EFT"	0.482558365611316	0.00408955320410243	0.961027178018529	0.0446762140916303	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Craniopharyngioma"	"CNS Embryonal tumor"	0.63407063706329	0.322346754501175	0.945794519625405	9.0747409586811e-12	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Ependymoma"	"CNS Embryonal tumor"	0.353511962878698	0.0792315145127616	0.627792411244634	0.000487280026549852	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"HGAT"	"CNS Embryonal tumor"	0.326414198806022	0.0649985116791834	0.58782988593286	0.00101789748502801	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"LGAT"	"CNS Embryonal tumor"	0.405615535691659	0.1479218356861	0.663309235697218	1.29715456742563e-06	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Meningioma"	"CNS Embryonal tumor"	0.454420738410998	0.129131345055342	0.779710131766654	5.92550176516937e-05	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"MPNST"	"CNS Embryonal tumor"	0.620104987846213	0.000772434461014937	1.23943754123141	0.0491905620753077	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Neurofibroma"	"CNS Embryonal tumor"	0.479973303228407	0.129625904581804	0.830320701875009	0.000101957157894406	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Other"	"CNS Embryonal tumor"	0.377404212889272	0.0585832676929174	0.696225158085626	0.00315185728684209	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Schwannoma"	"CNS Embryonal tumor"	0.541031663546057	0.181582816825295	0.900480510266818	6.04189805775146e-06	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Teratoma"	"CNS Embryonal tumor"	0.501027244249834	0.029357623884133	0.972696864615536	0.0212059744375672	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Craniopharyngioma"	"CNS ganglioneuroblastoma"	0.702737752060856	0.0205342060608928	1.38494129806082	0.0333836911421029	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"CNS sarcoma"	"Medulloblastoma"	-0.724921166336188	-1.30170470318207	-0.148137629490305	0.000877991277463352	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Craniopharyngioma"	"DNET"	-0.490872309459058	-0.78305297035251	-0.198691648565607	1.07165907925477e-07	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
"Craniopharyngioma"	"Dysplasia"	-0.578382546376216	-0.927267110246972	-0.22949798250546	1.82994471797926e-07	14.8351130981218	6.75972052296822e-67	"HALLMARK_HYPOXIA"	"short_histology"
